partner_id,snapshot_date,response_latency_p50_hours,response_latency_p90_hours,accept_count,decline_count,no_response_count,cancellation_count,capacity_utilization_pct,partner_roi_pct_snapshot,net_monthly_value_snapshot,churn_risk_score
P014,2023-06-30,6.75,17.78,11,0,2,0,44.06,32.2,9961.68,17.15
P014,2023-07-01,5.31,16.75,6,0,2,0,61.92,32.38,9710.27,13.4
P014,2023-07-02,4.98,19.19,5,0,0,0,61.7,34.98,10061.62,2.45
P014,2023-07-03,6.46,13.44,11,3,0,0,43.27,31.26,9444.13,7.17
P014,2023-07-04,5.27,17.47,12,0,1,0,37.13,34.22,10218.4,8.19
P014,2023-07-05,5.13,17.66,3,3,2,0,46.62,32.74,10078.85,12.83
P014,2023-07-06,5.29,22.74,4,1,0,0,71.8,34.14,10110.59,3.23
P014,2023-07-07,5.06,19.59,3,1,0,0,67.18,31.96,8736.98,3.13
P014,2023-07-08,5.45,18.88,3,0,2,0,72.48,29.81,10412.23,15.82
P014,2023-07-09,5.84,18.39,10,3,0,0,69.98,33.28,9047.81,4.6
P014,2023-07-10,5.7,19.03,3,3,1,0,36.24,34.16,8711.02,9.24
P014,2023-07-11,5.23,19.37,4,0,0,0,54.21,33.74,10845.99,3.08
P014,2023-07-12,5.6,19.17,3,1,0,0,38.99,32.74,8993.52,4.0
P014,2023-07-13,5.45,17.56,10,1,2,0,53.35,33.94,9399.88,13.61
P014,2023-07-14,5.86,17.78,3,3,1,0,43.89,33.75,9144.73,9.66
P014,2023-07-15,5.75,17.09,6,2,2,0,56.8,30.65,10095.98,15.88
P014,2023-07-16,5.43,20.01,3,2,2,0,39.5,31.44,9673.31,14.45
P014,2023-07-17,5.31,16.2,6,0,2,0,48.75,33.69,11109.02,13.27
P014,2023-07-18,5.12,17.51,8,3,0,0,68.9,33.36,9035.05,2.81
P014,2023-07-19,5.17,17.48,12,3,0,0,69.78,32.07,8351.38,3.3
P014,2023-07-20,5.38,18.89,4,1,0,0,49.04,35.82,9643.57,3.45
P014,2023-07-21,5.49,16.88,7,2,1,0,68.21,31.54,10741.21,9.54
P014,2023-07-22,5.59,19.81,3,2,2,0,56.7,31.37,8760.45,14.9
P014,2023-07-23,4.88,20.39,11,3,1,0,57.55,31.85,9787.91,7.77
P014,2023-07-24,5.95,19.27,6,0,0,0,47.3,34.77,9289.71,4.88
P014,2023-07-25,5.8,17.56,10,0,1,0,35.9,36.13,11085.4,9.5
P014,2023-07-26,5.88,18.19,8,2,2,0,52.37,33.47,9320.71,14.71
P014,2023-07-27,5.66,18.36,10,0,2,0,54.46,33.33,10120.28,14.15
P014,2023-07-28,4.9,18.7,4,3,2,0,72.93,32.19,9875.0,12.53
P014,2023-07-29,5.31,19.23,6,3,1,0,73.07,34.14,7667.93,8.27
P014,2023-07-30,5.58,20.24,7,2,2,0,68.86,31.49,9673.42,14.79
P014,2023-07-31,5.23,16.78,6,0,2,0,42.46,34.61,9688.52,13.07
P014,2023-08-01,4.83,20.01,11,3,1,0,53.23,33.1,9087.3,7.08
P014,2023-08-02,4.76,18.5,9,0,0,0,37.05,29.81,8957.66,4.09
P014,2023-08-03,5.28,14.92,3,0,1,0,52.68,35.64,9730.2,8.21
P014,2023-08-04,5.89,17.18,10,0,1,0,65.5,29.49,10814.6,12.18
P014,2023-08-05,5.35,19.36,4,2,0,0,56.35,30.91,9244.53,4.68
P014,2023-08-06,5.76,16.39,7,1,1,0,41.01,30.7,9017.33,10.87
P014,2023-08-07,5.79,18.0,5,0,1,0,60.47,25.98,9610.54,14.74
P014,2023-08-08,5.72,19.1,6,1,0,0,36.01,33.95,8941.83,4.3
P014,2023-08-09,6.22,16.04,9,1,2,0,57.5,31.79,9984.43,16.15
P014,2023-08-10,5.59,17.48,8,3,1,1,70.61,32.42,9420.89,17.07
P014,2023-08-11,4.79,17.07,8,1,0,0,61.32,33.31,8674.01,1.98
P014,2023-08-12,5.4,20.46,10,1,0,0,62.74,29.84,10004.48,5.66
P014,2023-08-13,5.87,18.81,11,0,0,0,63.88,29.75,8989.55,6.91
P014,2023-08-14,6.3,17.74,5,0,1,0,69.65,34.74,8872.34,10.74
P014,2023-08-15,5.56,19.6,6,0,2,0,63.72,30.94,9035.31,15.18
P014,2023-08-16,5.93,19.64,8,2,2,0,48.39,29.81,10011.36,17.02
P014,2023-08-17,5.88,17.27,10,1,1,0,39.24,31.52,9636.56,10.53
P014,2023-08-18,5.94,18.73,3,2,0,0,60.77,30.9,8492.19,6.18
P014,2023-08-19,5.54,14.39,12,3,0,0,39.34,31.04,10023.95,5.05
P014,2023-08-20,5.82,19.06,6,2,1,0,40.96,26.72,9401.5,14.21
P014,2023-08-21,4.54,20.54,4,0,1,0,55.38,33.39,8959.72,6.36
P014,2023-08-22,5.13,14.68,5,1,1,0,71.29,32.09,9902.12,8.18
P014,2023-08-23,5.71,18.94,6,1,1,0,64.24,32.45,9292.47,9.36
P014,2023-08-24,5.21,19.28,4,2,2,0,66.06,31.47,9854.46,13.89
P014,2023-08-25,5.12,17.04,9,0,0,0,57.81,32.0,9493.58,3.23
P014,2023-08-26,5.73,18.13,9,0,0,0,63.94,34.32,9296.62,4.32
P014,2023-08-27,5.46,17.07,11,0,1,0,37.1,34.73,10763.78,8.66
P014,2023-08-28,4.92,17.82,7,0,2,0,63.15,30.76,9677.67,13.73
P014,2023-08-29,5.12,19.97,9,0,2,0,56.79,36.65,11194.62,12.8
P014,2023-08-30,4.91,16.81,6,0,0,0,45.13,28.66,10533.88,5.39
P014,2023-08-31,5.23,21.44,5,3,1,0,38.03,31.32,10634.19,9.06
P014,2023-09-01,5.18,17.94,12,0,2,0,54.7,34.76,9025.13,12.95
P014,2023-09-02,5.6,20.44,4,3,2,1,74.82,29.99,10648.85,24.05
P014,2023-09-03,6.18,17.84,11,2,1,0,57.81,32.95,9774.12,10.44
P014,2023-09-04,4.68,18.51,7,3,1,0,47.14,28.71,6745.9,9.77
P014,2023-09-05,5.57,19.51,4,2,0,0,55.82,31.49,9927.35,4.78
P014,2023-09-06,6.64,18.94,10,2,1,0,73.23,30.9,9136.36,12.92
P014,2023-09-07,5.42,18.58,3,1,0,0,62.9,25.78,9020.42,8.97
P014,2023-09-08,5.73,17.7,7,1,2,1,63.38,34.25,9139.01,22.33
P014,2023-09-09,6.02,19.92,12,1,2,0,53.68,30.78,7867.83,16.47
P014,2023-09-10,6.53,17.42,8,2,0,0,49.49,34.51,9626.74,6.33
P014,2023-09-11,5.54,16.04,6,1,1,0,57.36,30.25,9246.14,10.7
P014,2023-09-12,5.46,16.62,11,0,0,0,57.53,30.9,9685.59,4.96
P014,2023-09-13,4.91,17.87,9,1,1,0,70.89,33.77,10457.51,7.28
P014,2023-09-14,5.75,16.45,3,2,0,0,66.41,32.98,9463.46,4.38
P014,2023-09-15,6.25,19.31,4,3,0,0,45.29,33.28,8118.93,5.62
P014,2023-09-16,5.42,17.53,9,1,1,0,56.84,32.82,9112.87,8.54
P014,2023-09-17,6.5,20.09,5,1,1,0,59.78,32.25,10805.71,11.47
P014,2023-09-18,6.26,20.74,4,0,1,0,70.62,31.12,8544.18,11.8
P014,2023-09-19,5.75,16.86,7,3,2,0,60.82,29.78,9465.0,16.6
P014,2023-09-20,5.62,18.71,6,3,1,0,37.08,32.52,9934.73,9.08
P014,2023-09-21,5.69,17.88,5,1,2,0,52.02,34.6,8991.45,14.22
P014,2023-09-22,5.98,16.75,7,2,2,0,60.83,34.27,8611.54,14.95
P014,2023-09-23,5.07,18.38,8,3,0,0,49.56,31.38,9864.67,3.6
P014,2023-09-24,5.61,16.94,12,2,0,0,62.21,32.87,9912.16,4.02
P014,2023-09-25,5.16,18.74,6,2,2,1,70.28,32.19,8765.95,21.19
P014,2023-09-26,6.3,20.12,8,0,0,0,73.0,30.91,9743.31,7.05
P014,2023-09-27,5.02,16.1,12,2,2,0,71.21,36.55,9167.64,12.54
P014,2023-09-28,6.29,19.11,9,1,2,0,52.65,33.06,8700.43,15.73
P014,2023-09-29,5.81,18.26,4,0,2,0,36.12,35.91,10452.46,14.53
P014,2023-09-30,6.23,17.44,8,3,2,0,51.9,32.77,9260.12,15.57
P014,2023-10-01,6.26,16.73,6,2,0,0,68.28,32.84,9172.13,5.64
P014,2023-10-02,6.09,16.95,4,2,0,0,65.86,32.48,10108.08,5.28
P014,2023-10-03,6.31,17.95,10,0,0,0,45.84,32.25,9523.42,6.0
P014,2023-10-04,5.82,16.93,3,2,1,0,69.8,32.99,9854.82,9.56
P014,2023-10-05,5.76,18.02,11,3,2,0,58.39,33.59,10311.15,14.4
P014,2023-10-06,5.05,18.41,6,3,2,0,46.35,32.11,9812.6,12.97
P014,2023-10-07,5.21,18.59,11,1,0,0,70.01,35.82,9059.8,3.03
P014,2023-10-08,5.31,20.8,8,3,2,0,74.83,32.43,9180.46,13.37
P014,2023-10-09,6.12,18.05,9,1,0,0,68.81,30.61,8777.25,6.85
P014,2023-10-10,6.65,16.21,5,1,1,0,70.47,32.75,9896.19,11.61
P014,2023-10-11,5.4,19.05,12,1,1,0,42.03,27.18,10638.73,12.8
P014,2023-10-12,5.79,18.12,12,0,2,0,72.22,33.27,10328.01,14.48
P014,2023-10-13,5.82,19.44,8,0,1,0,41.23,29.36,8951.97,12.1
P014,2023-10-14,5.59,20.45,9,2,1,0,40.42,30.89,10143.41,10.29
P014,2023-10-15,5.28,19.91,11,3,0,0,61.6,32.73,9503.65,3.21
P014,2023-10-16,6.42,16.67,7,3,1,0,41.01,31.89,9410.38,11.57
P014,2023-10-17,5.74,17.66,10,1,0,0,42.66,32.34,9444.22,4.53
P014,2023-10-18,5.31,15.38,9,3,1,0,59.54,32.78,8804.42,8.27
P014,2023-10-19,4.81,18.79,7,0,0,0,74.83,32.23,10453.64,2.28
P014,2023-10-20,5.41,16.81,3,1,0,0,47.62,33.56,7947.72,3.51
P014,2023-10-21,5.52,18.84,10,0,2,0,44.98,33.51,10012.53,13.8
P014,2023-10-22,5.55,20.34,8,2,1,0,59.7,36.53,10622.96,8.88
P014,2023-10-23,5.78,17.44,3,1,0,0,61.51,32.04,8816.18,4.86
P014,2023-10-24,5.46,16.89,4,1,0,0,56.65,33.53,8803.7,3.64
P014,2023-10-25,5.35,19.45,11,2,2,0,62.58,30.64,9416.23,14.89
P014,2023-10-26,5.08,21.44,4,2,0,0,70.72,31.33,9146.36,3.67
P014,2023-10-27,5.53,22.96,5,1,0,0,46.19,32.7,8867.29,3.82
P014,2023-10-28,6.14,17.79,8,1,2,0,70.24,33.72,9586.04,15.35
P014,2023-10-29,5.24,18.28,12,3,0,0,37.42,29.49,9129.24,5.55
P014,2023-10-30,5.62,16.68,5,0,0,0,69.47,29.1,10313.53,6.8
P014,2023-10-31,5.81,17.87,6,3,1,1,37.55,29.88,10171.43,19.66
P014,2023-11-01,6.13,19.53,3,3,0,0,36.88,36.05,8766.8,5.32
P014,2023-11-02,5.65,18.06,10,0,0,0,41.15,29.01,8767.84,6.95
P014,2023-11-03,4.66,16.98,12,1,1,0,66.28,31.86,8339.56,7.19
P014,2023-11-04,5.49,17.25,3,2,0,0,45.65,33.48,8486.95,3.73
P014,2023-11-05,5.91,19.39,6,0,2,0,69.29,27.97,9659.31,18.42
P014,2023-11-06,5.45,17.4,6,1,0,0,41.4,34.05,9698.59,3.62
P014,2023-11-07,5.41,18.41,10,0,1,0,56.02,35.4,8586.5,8.52
P014,2023-11-08,4.91,21.69,6,0,0,1,45.86,33.13,9485.83,10.27
P014,2023-11-09,5.36,16.05,7,3,1,0,37.35,35.3,10448.47,8.4
P014,2023-11-10,5.18,17.2,11,2,2,0,71.52,33.13,8656.85,12.95
P014,2023-11-11,5.42,17.43,3,0,0,0,37.69,34.81,9205.56,3.56
P014,2023-11-12,5.77,16.44,12,2,2,0,57.07,30.15,10435.69,16.35
P014,2023-11-13,4.28,20.33,3,2,2,0,71.41,32.53,8351.61,10.72
P014,2023-11-14,6.14,19.57,11,0,0,0,37.9,31.31,9916.39,6.33
P014,2023-11-15,5.66,17.56,7,0,1,0,45.5,32.22,9544.1,9.41
P014,2023-11-16,5.51,18.04,4,2,2,0,48.75,28.98,8868.83,16.64
P014,2023-11-17,6.28,20.01,12,0,1,0,40.76,30.11,10186.69,12.64
P014,2023-11-18,5.58,20.27,10,2,2,1,52.71,30.32,9484.87,23.73
P014,2023-11-19,5.56,17.79,6,2,1,1,35.22,29.81,8966.23,19.09
P014,2023-11-20,4.99,17.67,6,2,2,0,63.38,33.44,10513.03,12.47
P014,2023-11-21,5.73,18.58,8,2,1,0,39.62,35.4,9410.29,9.31
P014,2023-11-22,5.62,19.79,10,0,2,0,46.75,27.6,10394.78,18.0
P014,2023-11-23,6.01,17.64,9,1,0,0,51.06,31.63,8277.76,5.74
P014,2023-11-24,5.21,18.67,4,0,2,0,38.61,33.98,8688.12,13.03
P014,2023-11-25,5.03,19.87,6,2,1,0,49.63,31.85,9693.11,8.14
P014,2023-11-26,6.41,16.84,4,1,2,0,47.17,32.64,9020.74,16.01
P014,2023-11-27,4.91,14.99,4,2,1,0,51.25,32.05,8189.28,7.66
P014,2023-11-28,4.86,17.2,3,0,1,0,71.85,33.56,10358.62,7.15
P014,2023-11-29,5.62,19.1,10,3,2,0,40.18,34.56,8917.8,14.04
P014,2023-11-30,4.94,17.83,3,3,0,0,42.33,29.64,10752.83,4.68
P014,2023-12-01,5.63,19.55,3,2,1,0,45.06,28.47,10054.8,12.34
P014,2023-12-02,6.08,19.94,3,2,1,0,38.82,34.19,9692.36,10.21
P014,2023-12-03,5.78,20.51,10,3,2,0,43.06,35.86,9465.38,14.44
P014,2023-12-04,6.0,18.88,12,1,0,0,36.82,30.94,10309.71,6.28
P014,2023-12-05,5.89,19.1,12,1,2,0,73.34,36.74,9215.29,14.73
P014,2023-12-06,6.31,17.75,7,2,1,0,72.35,33.24,10767.28,10.79
P014,2023-12-07,5.17,14.67,8,3,1,0,74.48,32.12,10044.31,8.27
P014,2023-12-08,4.86,18.86,7,1,0,0,46.94,30.07,10591.56,4.13
P014,2023-12-09,4.75,14.22,7,2,1,0,58.97,31.7,9780.28,7.55
P014,2023-12-10,5.61,21.12,3,0,2,0,68.75,32.4,8648.73,14.13
P014,2023-12-11,4.99,19.1,8,0,2,0,53.91,34.19,11025.97,12.47
P014,2023-12-12,4.73,17.46,12,2,0,0,69.48,33.45,9278.78,1.83
P014,2023-12-13,6.73,16.46,5,1,1,0,69.39,29.44,10646.55,14.31
P014,2023-12-14,5.61,17.13,6,0,2,0,60.77,33.8,8733.98,14.01
P014,2023-12-15,5.59,19.63,6,1,1,1,64.14,32.7,8947.92,16.97
P014,2023-12-16,6.02,16.6,11,2,1,0,44.25,33.85,9442.26,10.06
P014,2023-12-17,5.2,18.54,9,3,2,0,46.1,32.24,10748.1,13.24
P014,2023-12-18,5.8,16.61,10,3,2,0,46.39,33.95,9193.81,14.5
P014,2023-12-19,5.43,19.15,3,3,1,0,58.29,33.34,9241.88,8.58
P014,2023-12-20,5.87,17.87,9,3,2,0,73.39,34.12,8763.3,14.68
P014,2023-12-21,6.14,19.2,8,3,2,0,68.44,33.69,9795.2,15.35
P014,2023-12-22,5.56,15.87,9,3,0,0,45.61,34.52,9937.15,3.91
P014,2023-12-23,4.84,17.62,8,2,0,0,45.71,31.45,8086.68,2.98
P014,2023-12-24,5.64,15.57,6,0,0,1,63.79,29.56,10071.17,14.48
P014,2023-12-25,5.68,16.44,8,2,2,0,53.07,35.37,8121.02,14.19
P014,2023-12-26,5.08,17.49,6,1,0,0,43.58,31.33,8272.05,3.68
P014,2023-12-27,5.99,16.81,11,2,0,0,66.49,32.33,9226.45,5.16
P014,2023-12-28,5.63,16.79,10,1,0,0,55.85,32.9,9883.15,4.08
P014,2023-12-29,5.43,18.79,6,3,1,0,36.29,31.82,9691.64,9.15
P014,2023-12-30,5.24,15.76,11,0,1,0,49.46,31.62,10687.93,8.85
P014,2023-12-31,4.18,17.48,12,1,2,1,43.0,33.06,9252.27,18.45
P014,2024-01-01,6.01,18.99,3,2,1,0,65.22,32.09,9064.77,10.4
P014,2024-01-02,5.24,16.29,10,3,1,0,74.45,34.16,10418.95,8.09
P014,2024-01-03,4.96,18.27,5,1,2,0,72.8,33.25,9046.06,12.4
P014,2024-01-04,5.33,19.25,11,1,0,0,41.01,32.7,9343.01,3.32
P014,2024-01-05,5.37,20.17,5,1,1,0,65.01,35.07,7797.08,8.41
P014,2024-01-06,5.3,17.27,4,1,2,0,65.39,36.32,7968.56,13.26
P014,2024-01-07,5.3,16.76,12,3,1,0,64.24,36.56,9687.59,8.24
P014,2024-01-08,4.71,17.02,4,3,0,0,45.47,30.76,9498.09,3.2
P014,2024-01-09,5.12,18.43,6,1,0,0,70.46,32.49,8674.89,2.85
P014,2024-01-10,5.23,18.58,9,3,1,0,70.22,35.23,10255.39,8.07
P014,2024-01-11,6.23,16.77,9,3,0,0,73.36,32.93,10836.5,5.58
P014,2024-01-12,4.74,21.13,11,0,1,0,52.13,31.28,9859.49,7.86
P014,2024-01-13,6.6,15.72,10,0,1,0,58.56,33.09,10011.47,11.5
P014,2024-01-14,5.73,18.65,11,3,1,0,36.96,31.14,9129.75,10.44
P014,2024-01-15,5.98,19.39,12,3,1,1,62.82,29.69,9419.68,20.23
P014,2024-01-16,6.12,18.12,8,0,0,0,63.83,32.52,8274.82,5.31
P014,2024-01-17,5.99,20.18,3,2,0,0,60.41,35.43,8716.29,4.98
P014,2024-01-18,6.18,18.23,6,3,2,0,62.97,33.7,10004.35,15.44
P014,2024-01-19,4.91,16.89,12,3,0,0,37.09,31.97,10744.53,2.74
P014,2024-01-20,5.75,18.12,9,3,0,0,74.56,31.77,9426.51,4.99
P014,2024-01-21,5.45,16.1,11,0,1,0,57.07,32.28,9009.72,8.83
P014,2024-01-22,6.13,17.8,12,2,0,0,64.19,34.58,8253.09,5.33
P014,2024-01-23,5.34,17.7,4,0,2,0,60.25,34.9,8854.62,13.35
P014,2024-01-24,5.69,18.62,10,0,2,0,53.46,31.56,8474.5,15.01
P014,2024-01-25,5.47,19.75,9,1,2,0,68.15,32.17,9686.68,13.97
P014,2024-01-26,5.69,19.68,12,1,0,0,59.42,33.65,10292.49,4.23
P014,2024-01-27,5.94,20.58,3,3,2,0,68.61,31.56,9386.88,15.64
P014,2024-01-28,5.53,19.69,10,0,1,0,73.28,34.52,9732.85,8.83
P014,2024-01-29,5.88,19.75,7,1,0,0,64.12,31.32,8735.46,5.68
P014,2024-01-30,5.77,15.37,3,2,0,0,65.06,31.84,10291.25,4.99
P014,2024-01-31,5.9,17.14,12,2,1,0,38.47,31.72,8417.31,10.42
P014,2024-02-01,6.45,19.91,9,0,0,0,49.98,31.62,8608.41,6.87
P014,2024-02-02,4.77,19.68,4,2,0,0,55.35,32.89,8982.33,1.92
P014,2024-02-03,5.37,18.56,6,3,2,0,45.97,30.46,8445.11,15.09
P014,2024-02-04,6.03,18.71,8,3,0,0,61.53,32.83,8822.27,5.06
P014,2024-02-05,4.99,18.13,11,2,1,0,71.19,32.86,10054.53,7.47
P014,2024-02-06,5.14,20.18,4,2,1,0,38.32,34.96,10238.84,7.84
P014,2024-02-07,5.73,16.63,6,2,1,0,55.45,32.7,8786.9,9.34
P014,2024-02-08,5.51,19.77,4,3,1,0,72.17,33.72,8560.13,8.79
P014,2024-02-09,5.68,17.71,6,0,1,0,72.08,33.43,8935.09,9.2
P014,2024-02-10,5.41,19.95,10,2,0,0,52.13,33.98,8556.69,3.54
P014,2024-02-11,5.37,17.25,6,1,1,0,64.49,32.82,9350.85,8.43
P014,2024-02-12,5.64,19.48,12,2,0,0,69.73,33.83,10000.53,4.1
P014,2024-02-13,5.43,17.51,10,3,2,0,66.36,32.37,9669.62,13.72
P014,2024-02-14,4.58,19.01,3,3,0,0,52.09,34.44,8364.51,1.46
P014,2024-02-15,6.24,13.67,12,2,1,0,42.1,32.75,10521.95,10.6
P014,2024-02-16,5.57,19.18,8,1,2,0,61.66,35.94,9948.92,13.93
P014,2024-02-17,5.56,17.64,7,0,1,0,73.47,30.35,8373.63,10.65
P014,2024-02-18,5.84,15.39,3,1,2,0,66.58,29.89,8323.37,16.73
P014,2024-02-19,5.56,16.09,12,3,1,0,62.67,32.95,9095.07,8.9
P014,2024-02-20,5.52,19.67,5,0,0,0,56.24,35.75,10532.22,3.79
P014,2024-02-21,5.07,17.56,11,2,0,0,40.18,31.86,9924.72,3.22
P014,2024-02-22,4.8,19.42,9,1,0,0,63.84,32.97,8827.46,1.99
P014,2024-02-23,5.05,20.0,3,3,0,0,53.69,30.93,7621.99,3.91
P014,2024-02-24,4.5,21.68,10,3,1,0,44.77,32.26,8798.44,6.48
P014,2024-02-25,5.64,17.97,4,3,1,0,60.88,31.55,8771.4,9.9
P014,2024-02-26,5.37,19.12,12,2,0,0,45.76,33.72,10836.25,3.42
P014,2024-02-27,4.78,16.35,5,0,1,0,62.48,33.45,8608.12,6.95
P014,2024-02-28,4.87,22.11,7,1,0,0,61.98,37.1,9878.06,2.16
P014,2024-02-29,6.46,16.02,6,0,0,0,60.55,31.02,9156.07,7.38
P014,2024-03-01,5.45,19.57,3,3,2,0,38.24,30.67,10610.93,15.12
P014,2024-03-02,5.56,14.02,5,1,2,0,67.6,32.37,9289.75,14.04
P014,2024-03-03,5.74,16.0,4,3,2,0,53.79,28.34,8925.94,17.72
P014,2024-03-04,5.65,16.86,10,2,1,0,68.16,31.12,9456.33,10.25
P014,2024-03-05,5.96,19.08,12,1,2,0,47.3,34.72,10175.63,14.91
P014,2024-03-06,4.78,20.86,12,3,0,0,41.62,31.99,8919.9,2.39
P014,2024-03-07,5.13,19.25,8,1,2,0,59.57,32.44,8360.35,12.91
P014,2024-03-08,5.44,15.85,7,0,2,0,58.31,31.57,8781.13,14.38
P014,2024-03-09,6.17,17.86,6,2,1,0,50.74,31.06,8459.46,11.61
P014,2024-03-10,6.38,17.49,4,0,0,0,74.8,33.32,10104.16,5.95
P014,2024-03-11,5.68,18.79,7,2,2,0,45.42,33.11,9356.1,14.2
P014,2024-03-12,5.18,16.39,10,2,0,0,60.08,33.64,11327.59,2.94
P014,2024-03-13,5.44,18.73,3,2,2,0,36.76,32.61,9000.58,13.61
P014,2024-03-14,5.7,20.01,6,1,0,0,62.03,30.09,8526.24,6.22
P014,2024-03-15,5.21,19.15,9,3,1,0,55.44,28.46,10101.29,11.3
P014,2024-03-16,5.67,17.13,5,2,2,0,74.05,32.53,9131.2,14.18
P014,2024-03-17,5.49,17.23,9,1,2,0,59.19,30.56,9733.88,15.32
P014,2024-03-18,5.26,19.03,6,3,2,0,47.8,31.38,8629.38,14.07
P014,2024-03-19,5.91,18.5,11,2,2,0,37.53,31.98,9330.26,15.23
P014,2024-03-20,5.77,18.17,4,1,1,0,52.34,30.59,10752.1,10.99
P014,2024-03-21,5.54,18.98,4,1,0,0,42.96,32.23,9508.43,4.1
P014,2024-03-22,5.66,20.0,7,2,0,1,46.46,35.86,10209.77,12.15
P014,2024-03-23,6.04,16.0,11,1,2,0,66.75,31.37,7070.49,16.05
P014,2024-03-24,6.15,18.02,10,2,0,0,68.85,32.4,10268.44,5.48
P014,2024-03-25,5.21,19.71,4,0,0,0,40.5,33.55,10219.38,3.02
P014,2024-03-26,5.44,19.62,6,2,1,0,37.53,30.62,10303.62,10.14
P014,2024-03-27,5.31,16.86,10,2,0,0,66.71,31.98,10039.11,3.71
P014,2024-03-28,6.15,16.14,6,0,1,0,69.94,32.25,9625.27,10.62
P014,2024-03-29,5.8,19.34,8,1,1,0,55.07,32.47,8942.58,9.57
P014,2024-03-30,5.56,16.72,5,1,1,0,68.25,31.69,9690.81,9.59
P014,2024-03-31,5.33,19.52,11,3,2,1,46.78,31.16,10613.69,22.43
P014,2024-04-01,5.45,18.19,11,0,1,0,71.95,32.65,9681.43,8.64
P014,2024-04-02,6.26,19.73,5,0,0,0,60.22,33.21,8701.25,5.65
P014,2024-04-03,5.21,18.18,12,0,0,0,56.84,31.61,10422.21,3.77
P014,2024-04-04,4.83,16.7,3,3,0,0,49.69,30.41,8368.49,3.79
P014,2024-04-05,5.25,17.14,9,2,2,0,72.13,33.44,10026.51,13.13
P014,2024-04-06,5.18,18.54,3,0,1,0,69.82,34.83,9965.9,7.96
P014,2024-04-07,5.85,21.02,12,3,2,0,40.71,35.16,9646.59,14.64
P014,2024-04-08,5.23,16.52,9,3,2,0,48.74,33.37,8869.92,13.08
P014,2024-04-09,5.97,18.06,8,1,1,0,37.6,33.07,9860.26,9.91
P014,2024-04-10,5.25,21.46,11,2,1,1,57.71,31.46,10105.52,16.99
P014,2024-04-11,6.0,19.44,4,0,1,0,42.82,34.68,9178.78,9.99
P014,2024-04-12,5.5,14.86,8,0,0,0,50.39,31.74,10469.45,4.39
P014,2024-04-13,5.73,18.84,9,0,1,0,72.94,31.5,8265.74,10.16
P014,2024-04-14,4.67,18.02,4,3,0,0,53.49,34.68,9732.02,1.67
P014,2024-04-15,5.46,15.41,7,1,2,0,36.25,29.34,10236.89,16.21
P014,2024-04-16,5.38,19.79,11,1,0,0,44.56,31.56,8166.75,4.24
P014,2024-04-17,5.3,18.37,9,0,2,0,67.14,32.19,9753.14,13.52
P014,2024-04-18,5.7,16.49,3,0,1,0,60.32,33.91,10072.01,9.24
P014,2024-04-19,5.38,18.5,12,2,2,0,56.03,31.95,8763.62,13.92
P014,2024-04-20,5.61,18.97,5,2,0,0,57.59,34.23,8979.93,4.03
P014,2024-04-21,4.76,20.28,8,3,0,0,70.62,33.01,9058.88,1.9
P014,2024-04-22,5.35,19.18,4,2,0,0,43.55,36.78,8713.73,3.38
P014,2024-04-23,5.59,18.11,8,1,0,1,40.02,30.59,9960.01,13.55
P014,2024-04-24,5.75,19.47,4,2,1,0,55.58,31.97,9618.19,9.82
P014,2024-04-25,5.72,17.99,4,1,0,0,54.11,31.21,8606.16,5.38
P014,2024-04-26,5.64,17.18,4,3,1,0,69.78,30.0,8293.86,11.13
P014,2024-04-27,5.25,17.33,6,1,1,0,53.49,34.31,8991.31,8.13
P014,2024-04-28,5.45,16.33,10,1,0,0,61.18,32.15,7835.61,3.94
P014,2024-04-29,5.1,16.88,9,3,2,0,42.08,32.32,9814.85,12.92
P014,2024-04-30,5.48,20.77,10,0,2,1,46.0,31.33,8730.59,22.68
P014,2024-05-01,5.5,18.87,6,3,2,0,51.02,28.83,9401.6,16.72
P014,2024-05-02,5.34,20.26,10,3,2,0,48.61,31.72,9501.85,14.01
P014,2024-05-03,5.63,20.07,11,1,0,0,51.36,35.97,8148.53,4.08
P014,2024-05-04,4.53,18.61,6,1,1,0,38.08,31.39,10026.01,7.25
P014,2024-05-05,5.19,20.08,6,0,2,0,67.53,31.13,8755.64,14.11
P014,2024-05-06,5.43,18.22,4,3,2,0,37.63,31.56,10030.7,14.36
P014,2024-05-07,5.51,17.64,3,2,1,0,69.5,30.58,10650.61,10.35
P014,2024-05-08,5.7,16.83,4,3,0,0,74.17,36.37,9759.77,4.24
P014,2024-05-09,5.94,20.12,12,1,0,0,64.9,31.93,8243.02,5.35
P014,2024-05-10,5.71,19.16,12,2,2,0,70.84,34.05,7734.78,14.28
P014,2024-05-11,6.29,17.89,10,0,1,0,64.64,30.1,9415.14,12.69
P014,2024-05-12,4.56,18.85,3,3,0,0,43.33,30.59,9390.39,2.98
P014,2024-05-13,6.18,18.1,12,3,0,0,72.1,33.43,9439.1,5.46
P014,2024-05-14,6.55,15.4,9,2,2,0,61.02,31.89,11164.02,16.91
P014,2024-05-15,5.88,19.92,7,1,1,0,39.66,33.02,8632.46,9.69
P014,2024-05-16,5.59,17.67,3,2,0,0,72.96,32.08,9211.06,4.34
P014,2024-05-17,5.85,19.54,5,2,2,0,36.78,34.57,8573.81,14.61
