invoice_id,customer_id,issue_date,due_date,paid_date,amount,currency,status,country
INV02545,C03419,2023-11-01,2023-12-01,2023-11-18,507,EUR,paid,NL
INV02546,C03537,2023-11-28,2023-12-28,2023-12-19,4449,EUR,paid,NL
INV02547,C03320,2023-11-13,2023-12-13,2023-11-22,652,EUR,paid,NL
INV02548,C03459,2023-11-17,2023-12-17,2023-11-26,2161,EUR,paid,NL
INV02549,C03490,2023-11-27,2023-12-27,2023-12-08,7993,EUR,paid,NL
INV02550,C03503,2023-11-02,2023-12-02,2023-11-07,5134,EUR,paid,NL
INV02551,C03288,2023-11-06,2023-12-06,2023-11-26,2294,EUR,paid,NL
INV02552,C03255,2023-11-17,2023-12-17,2023-12-02,4972,EUR,paid,NL
INV02553,C03608,2023-11-20,2023-12-20,2023-11-30,2996,EUR,paid,NL
INV02554,C03178,2023-11-16,2023-12-16,,7165,EUR,overdue,NL
INV02555,C03388,2023-11-05,2023-12-05,2023-12-02,5951,EUR,paid,NL
INV02556,C03237,2023-11-16,2023-12-16,,948,EUR,overdue,NL
INV02557,C03348,2023-11-18,2023-12-18,2023-12-31,4409,EUR,paid_late,NL
INV02558,C03577,2023-11-27,2023-12-27,2023-12-04,3348,EUR,paid,NL
INV02559,C03282,2023-11-15,2023-12-15,2023-12-05,6326,EUR,paid,NL
INV02560,C03330,2023-11-04,2023-12-04,2023-11-24,2371,EUR,paid,NL
INV02561,C03283,2023-11-26,2023-12-26,2023-12-13,5387,EUR,paid,NL
INV02562,C03553,2023-11-15,2023-12-15,2023-12-07,3533,EUR,paid,NL
INV02563,C03294,2023-11-21,2023-12-21,2023-12-26,3616,EUR,paid_late,NL
INV02564,C03614,2023-11-04,2023-12-04,2023-11-25,2702,EUR,paid,NL
INV02565,C03477,2023-11-08,2023-12-08,,6324,EUR,overdue,NL
INV02566,C03245,2023-11-14,2023-12-14,2024-01-20,1709,EUR,paid_late,NL
INV02567,C03430,2023-11-26,2023-12-26,2023-12-19,5765,EUR,paid,NL
INV02568,C03385,2023-11-07,2023-12-07,2023-12-23,5178,EUR,paid_late,NL
INV02569,C03641,2023-12-22,2024-01-21,2024-02-27,2999,EUR,paid_late,NL
INV02570,C03384,2023-12-21,2024-01-20,2024-01-12,7898,EUR,paid,NL
INV02571,C03366,2023-12-22,2024-01-21,2024-01-17,6585,EUR,paid,NL
INV02572,C03616,2023-12-04,2024-01-03,2023-12-26,7200,EUR,paid,NL
INV02573,C03175,2023-12-21,2024-01-20,2024-01-02,6508,EUR,paid,NL
INV02574,C03261,2023-12-24,2024-01-23,2024-01-02,3075,EUR,paid,NL
INV02575,C03432,2023-12-23,2024-01-22,2024-01-12,7062,EUR,paid,NL
INV02576,C03176,2023-12-21,2024-01-20,2023-12-30,4777,EUR,paid,NL
INV02577,C03385,2023-12-07,2024-01-06,2024-01-03,7915,EUR,paid,NL
INV02578,C03361,2023-12-04,2024-01-03,2024-01-01,6156,EUR,paid,NL
INV02579,C03413,2023-12-06,2024-01-05,2024-01-17,4243,EUR,paid_late,NL
INV02580,C03649,2023-12-19,2024-01-18,2024-01-02,2308,EUR,paid,NL
INV02581,C03606,2023-12-03,2024-01-02,2023-12-10,527,EUR,paid,NL
INV02582,C03281,2023-12-19,2024-01-18,2024-01-09,880,EUR,paid,NL
INV02583,C03292,2023-12-28,2024-01-27,2024-01-11,3729,EUR,paid,NL
INV02584,C03267,2023-12-04,2024-01-03,2023-12-11,2446,EUR,paid,NL
INV02585,C03554,2023-12-14,2024-01-13,2024-01-27,4319,EUR,paid_late,NL
INV02586,C03233,2023-12-26,2024-01-25,,1244,EUR,overdue,NL
INV02587,C03575,2023-12-12,2024-01-11,2024-01-03,4270,EUR,paid,NL
INV02588,C03381,2023-12-04,2024-01-03,2023-12-27,3253,EUR,paid,NL
INV02589,C03397,2023-12-06,2024-01-05,2023-12-31,5751,EUR,paid,NL
INV02590,C03331,2023-12-08,2024-01-07,2024-01-10,5894,EUR,paid_late,NL
INV02591,C03605,2023-12-27,2024-01-26,2024-01-14,5433,EUR,paid,NL
INV02592,C03373,2023-12-17,2024-01-16,2023-12-23,1535,EUR,paid,NL
INV02593,C03520,2024-01-16,2024-02-15,2024-01-27,778,EUR,paid,NL
INV02594,C03362,2024-01-22,2024-02-21,2024-02-13,1467,EUR,paid,NL
INV02595,C03437,2024-01-23,2024-02-22,2024-01-28,4445,EUR,paid,NL
INV02596,C03390,2024-01-22,2024-02-21,2024-02-17,580,EUR,paid,NL
INV02597,C03308,2024-01-04,2024-02-03,2024-01-27,2556,EUR,paid,NL
INV02598,C03191,2024-01-19,2024-02-18,2024-02-14,7349,EUR,paid,NL
INV02599,C03688,2024-01-15,2024-02-14,2024-01-28,4746,EUR,paid,NL
INV02600,C03268,2024-01-06,2024-02-05,2024-01-19,7515,EUR,paid,NL
INV02601,C03383,2024-01-18,2024-02-17,,5649,EUR,overdue,NL
INV02602,C03526,2024-01-27,2024-02-26,2024-02-07,3834,EUR,paid,NL
INV02603,C03205,2024-01-15,2024-02-14,2024-02-26,4282,EUR,paid_late,NL
INV02604,C03226,2024-01-22,2024-02-21,2024-02-17,6996,EUR,paid,NL
INV02605,C03175,2024-01-21,2024-02-20,2024-03-31,1295,EUR,paid_late,NL
INV02606,C03666,2024-01-09,2024-02-08,,2228,EUR,overdue,NL
INV02607,C03303,2024-01-24,2024-02-23,2024-02-06,4231,EUR,paid,NL
INV02608,C03351,2024-01-06,2024-02-05,,806,EUR,overdue,NL
INV02609,C03544,2024-01-17,2024-02-16,2024-03-26,4804,EUR,paid_late,NL
INV02610,C03209,2024-01-22,2024-02-21,2024-01-27,5778,EUR,paid,NL
INV02611,C03239,2024-01-04,2024-02-03,2024-01-20,4199,EUR,paid,NL
INV02612,C03678,2024-01-27,2024-02-26,2024-02-10,3756,EUR,paid,NL
INV02613,C03189,2024-01-05,2024-02-04,2024-01-14,3736,EUR,paid,NL
INV02614,C03670,2024-01-18,2024-02-17,2024-02-05,2403,EUR,paid,NL
INV02615,C03421,2024-01-14,2024-02-13,2024-03-04,5534,EUR,paid_late,NL
INV02616,C03448,2024-01-18,2024-02-17,2024-02-11,922,EUR,paid,NL
INV02617,C03370,2024-02-22,2024-03-23,2024-03-07,6004,EUR,paid,NL
INV02618,C03602,2024-02-14,2024-03-15,2024-03-02,2713,EUR,paid,NL
INV02619,C03708,2024-02-15,2024-03-16,,5783,EUR,overdue,NL
INV02620,C03468,2024-02-26,2024-03-27,2024-03-23,5582,EUR,paid,NL
INV02621,C03173,2024-02-14,2024-03-15,2024-02-29,2180,EUR,paid,NL
INV02622,C03538,2024-02-08,2024-03-09,,556,EUR,overdue,NL
INV02623,C03555,2024-02-09,2024-03-10,,4538,EUR,overdue,NL
INV02624,C03230,2024-02-25,2024-03-26,2024-03-23,6158,EUR,paid,NL
INV02625,C03489,2024-02-27,2024-03-28,2024-03-06,6064,EUR,paid,NL
INV02626,C03570,2024-02-05,2024-03-06,2024-02-24,3261,EUR,paid,NL
INV02627,C03571,2024-02-02,2024-03-03,2024-02-26,675,EUR,paid,NL
INV02628,C03645,2024-02-08,2024-03-09,2024-02-14,7162,EUR,paid,NL
INV02629,C03694,2024-02-27,2024-03-28,2024-03-14,3210,EUR,paid,NL
INV02630,C03593,2024-02-14,2024-03-15,2024-03-30,7775,EUR,paid_late,NL
INV02631,C03351,2024-02-08,2024-03-09,2024-02-17,5218,EUR,paid,NL
INV02632,C03454,2024-02-20,2024-03-21,2024-02-28,6314,EUR,paid,NL
INV02633,C03654,2024-02-21,2024-03-22,2024-04-15,7777,EUR,paid_late,NL
INV02634,C03400,2024-02-13,2024-03-14,,5712,EUR,overdue,NL
INV02635,C03425,2024-02-09,2024-03-10,2024-02-20,5300,EUR,paid,NL
INV02636,C03243,2024-02-19,2024-03-20,2024-03-10,1824,EUR,paid,NL
INV02637,C03390,2024-02-08,2024-03-09,2024-02-26,704,EUR,paid,NL
INV02638,C03405,2024-02-14,2024-03-15,2024-02-22,8051,EUR,paid,NL
INV02639,C03648,2024-02-27,2024-03-28,2024-03-17,5687,EUR,paid,NL
INV02640,C03280,2024-02-02,2024-03-03,2024-03-31,5427,EUR,paid_late,NL
INV02641,C03609,2024-03-09,2024-04-08,2024-03-18,7040,EUR,paid,NL
INV02642,C03199,2024-03-09,2024-04-08,2024-03-18,8071,EUR,paid,NL
INV02643,C03630,2024-03-21,2024-04-20,2024-04-15,7590,EUR,paid,NL
INV02644,C03456,2024-03-27,2024-04-26,2024-04-17,1860,EUR,paid,NL
INV02645,C03290,2024-03-21,2024-04-20,2024-05-22,6641,EUR,paid_late,NL
INV02646,C03226,2024-03-15,2024-04-14,2024-04-10,1973,EUR,paid,NL
INV02647,C03499,2024-03-15,2024-04-14,,7614,EUR,overdue,NL
INV02648,C03738,2024-03-13,2024-04-12,2024-03-27,3828,EUR,paid,NL
INV02649,C03300,2024-03-27,2024-04-26,2024-05-27,2559,EUR,paid_late,NL
INV02650,C03601,2024-03-27,2024-04-26,2024-05-13,2664,EUR,paid_late,NL
INV02651,C03396,2024-03-18,2024-04-17,2024-04-10,7311,EUR,paid,NL
INV02652,C03638,2024-03-13,2024-04-12,2024-03-20,2978,EUR,paid,NL
INV02653,C03685,2024-03-20,2024-04-19,2024-03-25,4602,EUR,paid,NL
INV02654,C03188,2024-03-21,2024-04-20,2024-05-23,887,EUR,paid_late,NL
INV02655,C03544,2024-03-28,2024-04-27,2024-04-06,1282,EUR,paid,NL
INV02656,C03328,2024-03-17,2024-04-16,2024-04-08,4970,EUR,paid,NL
INV02657,C03217,2024-03-04,2024-04-03,2024-03-21,1769,EUR,paid,NL
INV02658,C03415,2024-03-25,2024-04-24,2024-04-09,2331,EUR,paid,NL
INV02659,C03241,2024-03-09,2024-04-08,2024-03-23,7368,EUR,paid,NL
INV02660,C03287,2024-03-28,2024-04-27,,409,EUR,overdue,NL
INV02661,C03197,2024-03-06,2024-04-05,2024-03-16,1002,EUR,paid,NL
INV02662,C03750,2024-03-08,2024-04-07,,1502,EUR,overdue,NL
INV02663,C03201,2024-03-03,2024-04-02,2024-03-21,5578,EUR,paid,NL
INV02664,C03322,2024-03-19,2024-04-18,2024-03-28,7929,EUR,paid,NL
INV02665,C03190,2024-04-05,2024-05-05,2024-05-25,734,EUR,paid_late,NL
INV02666,C03308,2024-04-13,2024-05-13,2024-04-22,2616,EUR,paid,NL
INV02667,C03481,2024-04-04,2024-05-04,2024-04-24,6481,EUR,paid,NL
INV02668,C03214,2024-04-17,2024-05-17,2024-05-04,577,EUR,paid,NL
INV02669,C03679,2024-04-13,2024-05-13,2024-04-26,4526,EUR,paid,NL
INV02670,C03337,2024-04-24,2024-05-24,,2453,EUR,overdue,NL
INV02671,C03620,2024-04-15,2024-05-15,2024-05-12,5390,EUR,paid,NL
INV02672,C03332,2024-04-01,2024-05-01,2024-04-26,5248,EUR,paid,NL
INV02673,C03362,2024-04-01,2024-05-01,2024-04-29,4197,EUR,paid,NL
INV02674,C03765,2024-04-13,2024-05-13,2024-05-06,577,EUR,paid,NL
INV02675,C03478,2024-04-27,2024-05-27,2024-05-10,783,EUR,paid,NL
INV02676,C03349,2024-04-22,2024-05-22,2024-05-14,534,EUR,paid,NL
INV02677,C03332,2024-04-27,2024-05-27,2024-05-22,6738,EUR,paid,NL
INV02678,C03617,2024-04-25,2024-05-25,,6312,EUR,overdue,NL
INV02679,C03635,2024-04-28,2024-05-28,2024-06-08,4914,EUR,paid_late,NL
INV02680,C03658,2024-04-06,2024-05-06,2024-05-02,1720,EUR,paid,NL
INV02681,C03500,2024-04-28,2024-05-28,2024-05-26,2151,EUR,paid,NL
INV02682,C03361,2024-04-19,2024-05-19,2024-06-24,6119,EUR,paid_late,NL
INV02683,C03490,2024-04-16,2024-05-16,2024-04-30,2248,EUR,paid,NL
INV02684,C03229,2024-04-15,2024-05-15,2024-04-28,1015,EUR,paid,NL
INV02685,C03349,2024-04-24,2024-05-24,,3550,EUR,overdue,NL
INV02686,C03210,2024-04-18,2024-05-18,2024-05-01,7886,EUR,paid,NL
INV02687,C03533,2024-04-28,2024-05-28,2024-07-04,3811,EUR,paid_late,NL
INV02688,C03317,2024-04-10,2024-05-10,2024-04-21,5710,EUR,paid,NL
INV02689,C03395,2024-05-07,2024-06-06,2024-05-16,3971,EUR,paid,NL
INV02690,C03599,2024-05-13,2024-06-12,2024-05-20,1901,EUR,paid,NL
INV02691,C03358,2024-05-27,2024-06-26,2024-06-12,2229,EUR,paid,NL
INV02692,C03722,2024-05-02,2024-06-01,2024-05-28,953,EUR,paid,NL
INV02693,C03402,2024-05-20,2024-06-19,2024-07-21,6011,EUR,paid_late,NL
INV02694,C03438,2024-05-24,2024-06-23,2024-07-08,5439,EUR,paid_late,NL
INV02695,C03321,2024-05-10,2024-06-09,2024-05-25,6727,EUR,paid,NL
INV02696,C03531,2024-05-01,2024-05-31,2024-05-14,6769,EUR,paid,NL
INV02697,C03301,2024-05-05,2024-06-04,2024-05-18,5774,EUR,paid,NL
INV02698,C03343,2024-05-02,2024-06-01,2024-05-18,3787,EUR,paid,NL
INV02699,C03371,2024-05-22,2024-06-21,2024-06-11,4646,EUR,paid,NL
INV02700,C03785,2024-05-21,2024-06-20,2024-06-11,8155,EUR,paid,NL
INV02701,C03643,2024-05-01,2024-05-31,,6691,EUR,overdue,NL
INV02702,C03283,2024-05-13,2024-06-12,2024-06-10,2436,EUR,paid,NL
INV02703,C03740,2024-05-04,2024-06-03,2024-05-29,6709,EUR,paid,NL
INV02704,C03555,2024-05-16,2024-06-15,2024-06-12,2271,EUR,paid,NL
INV02705,C03787,2024-05-22,2024-06-21,2024-06-17,3170,EUR,paid,NL
INV02706,C03204,2024-05-10,2024-06-09,2024-06-06,598,EUR,paid,NL
INV02707,C03302,2024-05-26,2024-06-25,2024-06-05,471,EUR,paid,NL
INV02708,C03620,2024-05-23,2024-06-22,2024-07-05,6707,EUR,paid_late,NL
INV02709,C03738,2024-05-15,2024-06-14,2024-07-22,6914,EUR,paid_late,NL
INV02710,C03536,2024-05-14,2024-06-13,2024-06-06,1240,EUR,paid,NL
INV02711,C03179,2024-05-06,2024-06-05,2024-05-26,7314,EUR,paid,NL
INV02712,C03198,2024-05-11,2024-06-10,2024-05-31,6229,EUR,paid,NL
INV02713,C03372,2024-06-04,2024-07-04,2024-06-09,7380,EUR,paid,NL
INV02714,C03670,2024-06-18,2024-07-18,2024-07-09,4591,EUR,paid,NL
INV02715,C03287,2024-06-04,2024-07-04,2024-07-28,7696,EUR,paid_late,NL
INV02716,C03637,2024-06-10,2024-07-10,2024-06-18,4526,EUR,paid,NL
INV02717,C03591,2024-06-19,2024-07-19,2024-06-29,3406,EUR,paid,NL
INV02718,C03237,2024-06-10,2024-07-10,2024-06-16,7549,EUR,paid,NL
INV02719,C03348,2024-06-26,2024-07-26,2024-08-23,6430,EUR,paid_late,NL
INV02720,C03784,2024-06-10,2024-07-10,2024-06-19,3308,EUR,paid,NL
INV02721,C03544,2024-06-22,2024-07-22,2024-07-08,7906,EUR,paid,NL
INV02722,C03659,2024-06-08,2024-07-08,2024-06-29,804,EUR,paid,NL
INV02723,C03765,2024-06-19,2024-07-19,2024-07-09,1131,EUR,paid,NL
INV02724,C03486,2024-06-11,2024-07-11,2024-07-07,1701,EUR,paid,NL
INV02725,C03536,2024-06-06,2024-07-06,2024-07-12,4897,EUR,paid_late,NL
INV02726,C03314,2024-06-22,2024-07-22,2024-07-03,6205,EUR,paid,NL
INV02727,C03639,2024-06-17,2024-07-17,2024-06-29,913,EUR,paid,NL
INV02728,C03715,2024-06-23,2024-07-23,2024-07-09,7896,EUR,paid,NL
INV02729,C03495,2024-06-16,2024-07-16,2024-07-01,2484,EUR,paid,NL
INV02730,C03367,2024-06-26,2024-07-26,2024-08-23,1887,EUR,paid_late,NL
INV02731,C03468,2024-06-09,2024-07-09,2024-06-18,7964,EUR,paid,NL
INV02732,C03224,2024-06-13,2024-07-13,2024-06-30,2956,EUR,paid,NL
INV02733,C03764,2024-06-16,2024-07-16,2024-06-26,2499,EUR,paid,NL
INV02734,C03445,2024-06-17,2024-07-17,,1659,EUR,overdue,NL
INV02735,C03802,2024-06-06,2024-07-06,2024-06-11,588,EUR,paid,NL
INV02736,C03468,2024-06-01,2024-07-01,2024-06-09,2233,EUR,paid,NL
INV02737,C03362,2024-07-12,2024-08-11,2024-08-31,2078,EUR,paid_late,NL
INV02738,C03692,2024-07-08,2024-08-07,2024-07-24,2722,EUR,paid,NL
INV02739,C03295,2024-07-03,2024-08-02,2024-08-27,4905,EUR,paid_late,NL
INV02740,C03408,2024-07-25,2024-08-24,2024-08-02,8078,EUR,paid,NL
INV02741,C03357,2024-07-27,2024-08-26,2024-08-09,6012,EUR,paid,NL
INV02742,C03684,2024-07-18,2024-08-17,2024-08-12,1320,EUR,paid,NL
INV02743,C03459,2024-07-12,2024-08-11,2024-07-19,4017,EUR,paid,NL
INV02744,C03747,2024-07-24,2024-08-23,2024-08-05,6423,EUR,paid,NL
INV02745,C03508,2024-07-19,2024-08-18,2024-07-24,2231,EUR,paid,NL
INV02746,C03848,2024-07-15,2024-08-14,2024-08-07,6266,EUR,paid,NL
INV02747,C03762,2024-07-21,2024-08-20,2024-08-13,1265,EUR,paid,NL
INV02748,C03845,2024-07-23,2024-08-22,2024-08-08,7735,EUR,paid,NL
INV02749,C03307,2024-07-11,2024-08-10,2024-09-13,4923,EUR,paid_late,NL
INV02750,C03586,2024-07-23,2024-08-22,2024-08-12,4906,EUR,paid,NL
INV02751,C03268,2024-07-10,2024-08-09,2024-08-04,4674,EUR,paid,NL
INV02752,C03608,2024-07-25,2024-08-24,2024-08-02,1443,EUR,paid,NL
INV02753,C03359,2024-07-24,2024-08-23,2024-08-15,3577,EUR,paid,NL
INV02754,C03377,2024-07-04,2024-08-03,,7405,EUR,overdue,NL
INV02755,C03433,2024-07-13,2024-08-12,2024-07-22,2316,EUR,paid,NL
INV02756,C03832,2024-07-21,2024-08-20,2024-08-04,1370,EUR,paid,NL
INV02757,C03644,2024-07-19,2024-08-18,2024-07-26,5893,EUR,paid,NL
INV02758,C03377,2024-07-21,2024-08-20,,6154,EUR,overdue,NL
INV02759,C03758,2024-07-25,2024-08-24,,3018,EUR,overdue,NL
INV02760,C03403,2024-07-19,2024-08-18,,1644,EUR,overdue,NL
INV02761,C03602,2024-08-10,2024-09-09,2024-08-30,711,EUR,paid,NL
INV02762,C03667,2024-08-21,2024-09-20,2024-09-10,5325,EUR,paid,NL
INV02763,C03711,2024-08-17,2024-09-16,2024-10-26,5010,EUR,paid_late,NL
INV02764,C03337,2024-08-13,2024-09-12,2024-09-08,4664,EUR,paid,NL
INV02765,C03468,2024-08-14,2024-09-13,2024-09-03,2187,EUR,paid,NL
INV02766,C03796,2024-08-08,2024-09-07,2024-08-19,5664,EUR,paid,NL
INV02767,C03499,2024-08-18,2024-09-17,2024-10-23,7117,EUR,paid_late,NL
INV02768,C03480,2024-08-26,2024-09-25,2024-09-04,6612,EUR,paid,NL
INV02769,C03679,2024-08-26,2024-09-25,2024-11-02,878,EUR,paid_late,NL
INV02770,C03829,2024-08-10,2024-09-09,2024-09-02,3663,EUR,paid,NL
INV02771,C03531,2024-08-23,2024-09-22,2024-09-02,1765,EUR,paid,NL
INV02772,C03498,2024-08-12,2024-09-11,2024-09-09,7622,EUR,paid,NL
INV02773,C03202,2024-08-18,2024-09-17,,7553,EUR,overdue,NL
INV02774,C03300,2024-08-08,2024-09-07,2024-09-04,6827,EUR,paid,NL
INV02775,C03389,2024-08-11,2024-09-10,,5348,EUR,overdue,NL
INV02776,C03394,2024-08-24,2024-09-23,2024-10-17,930,EUR,paid_late,NL
INV02777,C03249,2024-08-24,2024-09-23,2024-09-04,2137,EUR,paid,NL
INV02778,C03256,2024-08-12,2024-09-11,2024-08-21,2879,EUR,paid,NL
INV02779,C03512,2024-08-24,2024-09-23,2024-09-14,5822,EUR,paid,NL
INV02780,C03252,2024-08-16,2024-09-15,2024-08-31,4086,EUR,paid,NL
INV02781,C03227,2024-08-09,2024-09-08,2024-08-21,5368,EUR,paid,NL
INV02782,C03345,2024-08-27,2024-09-26,,8016,EUR,overdue,NL
INV02783,C03281,2024-08-21,2024-09-20,2024-09-08,1043,EUR,paid,NL
INV02784,C03419,2024-08-19,2024-09-18,2024-09-07,1256,EUR,paid,NL
INV02785,C03323,2024-09-10,2024-10-10,2024-11-03,3304,EUR,paid_late,NL
INV02786,C03725,2024-09-10,2024-10-10,2024-10-05,8082,EUR,paid,NL
INV02787,C03844,2024-09-13,2024-10-13,2024-09-21,7352,EUR,paid,NL
INV02788,C03511,2024-09-25,2024-10-25,2024-10-23,740,EUR,paid,NL
INV02789,C03505,2024-09-17,2024-10-17,2024-10-03,1309,EUR,paid,NL
INV02790,C03821,2024-09-03,2024-10-03,2024-10-09,6553,EUR,paid_late,NL
INV02791,C03175,2024-09-25,2024-10-25,2024-10-17,7466,EUR,paid,NL
INV02792,C03169,2024-09-27,2024-10-27,2024-10-08,3686,EUR,paid,NL
INV02793,C03539,2024-09-22,2024-10-22,2024-09-30,2821,EUR,paid,NL
INV02794,C03221,2024-09-16,2024-10-16,2024-10-24,3015,EUR,paid_late,NL
INV02795,C03637,2024-09-15,2024-10-15,2024-10-07,897,EUR,paid,NL
INV02796,C03818,2024-09-08,2024-10-08,,4181,EUR,overdue,NL
INV02797,C03385,2024-09-04,2024-10-04,,6568,EUR,overdue,NL
INV02798,C03767,2024-09-04,2024-10-04,2024-09-11,2930,EUR,paid,NL
INV02799,C03884,2024-09-21,2024-10-21,2024-09-30,4135,EUR,paid,NL
INV02800,C03221,2024-09-03,2024-10-03,2024-09-09,2020,EUR,paid,NL
INV02801,C03615,2024-09-14,2024-10-14,2024-10-01,7915,EUR,paid,NL
INV02802,C03370,2024-09-01,2024-10-01,2024-09-19,1644,EUR,paid,NL
INV02803,C03649,2024-09-18,2024-10-18,2024-10-15,5474,EUR,paid,NL
INV02804,C03250,2024-09-17,2024-10-17,2024-10-09,6635,EUR,paid,NL
INV02805,C03440,2024-09-12,2024-10-12,2024-10-05,6234,EUR,paid,NL
INV02806,C03603,2024-09-22,2024-10-22,2024-10-07,6457,EUR,paid,NL
INV02807,C03760,2024-09-02,2024-10-02,2024-10-30,5600,EUR,paid_late,NL
INV02808,C03506,2024-09-28,2024-10-28,2024-10-13,5721,EUR,paid,NL
INV02809,C03561,2024-10-25,2024-11-24,2024-12-01,1744,EUR,paid_late,NL
INV02810,C03209,2024-10-08,2024-11-07,2024-10-13,7273,EUR,paid,NL
INV02811,C03202,2024-10-08,2024-11-07,2024-10-13,2922,EUR,paid,NL
INV02812,C03529,2024-10-22,2024-11-21,,6757,EUR,overdue,NL
INV02813,C03214,2024-10-21,2024-11-20,2024-10-31,4715,EUR,paid,NL
INV02814,C03379,2024-10-25,2024-11-24,2024-11-04,2960,EUR,paid,NL
INV02815,C03543,2024-10-01,2024-10-31,2024-10-25,4601,EUR,paid,NL
INV02816,C03679,2024-10-18,2024-11-17,2024-11-15,6018,EUR,paid,NL
INV02817,C03404,2024-10-18,2024-11-17,2024-11-15,946,EUR,paid,NL
INV02818,C03781,2024-10-03,2024-11-02,2024-11-23,3725,EUR,paid_late,NL
INV02819,C03886,2024-10-07,2024-11-06,,4568,EUR,overdue,NL
INV02820,C03575,2024-10-14,2024-11-13,2024-11-03,4838,EUR,paid,NL
INV02821,C03437,2024-10-09,2024-11-08,2024-10-22,939,EUR,paid,NL
INV02822,C03307,2024-10-22,2024-11-21,,1320,EUR,overdue,NL
INV02823,C03256,2024-10-28,2024-11-27,2024-11-21,4356,EUR,paid,NL
INV02824,C03562,2024-10-25,2024-11-24,2024-10-31,1610,EUR,paid,NL
INV02825,C03812,2024-10-28,2024-11-27,2024-11-06,1309,EUR,paid,NL
INV02826,C03769,2024-10-16,2024-11-15,2024-11-07,2922,EUR,paid,NL
INV02827,C03183,2024-10-05,2024-11-04,2024-10-23,2010,EUR,paid,NL
INV02828,C03173,2024-10-05,2024-11-04,2024-11-07,6583,EUR,paid_late,NL
INV02829,C03837,2024-10-24,2024-11-23,2024-11-04,5074,EUR,paid,NL
INV02830,C03323,2024-10-01,2024-10-31,,5511,EUR,overdue,NL
INV02831,C03513,2024-10-28,2024-11-27,2024-11-05,2935,EUR,paid,NL
INV02832,C03799,2024-10-05,2024-11-04,2024-10-21,2950,EUR,paid,NL
INV02833,C03661,2024-11-11,2024-12-11,2024-11-29,2327,EUR,paid,NL
INV02834,C03334,2024-11-06,2024-12-06,2024-12-03,5287,EUR,paid,NL
INV02835,C03271,2024-11-04,2024-12-04,2024-11-23,1744,EUR,paid,NL
INV02836,C03359,2024-11-08,2024-12-08,2024-12-06,830,EUR,paid,NL
INV02837,C03514,2024-11-20,2024-12-20,2025-01-12,7646,EUR,paid_late,NL
INV02838,C03794,2024-11-10,2024-12-10,2024-11-15,1998,EUR,paid,NL
INV02839,C03549,2024-11-09,2024-12-09,2024-11-21,6266,EUR,paid,NL
INV02840,C03736,2024-11-17,2024-12-17,2024-12-12,3814,EUR,paid,NL
INV02841,C03459,2024-11-19,2024-12-19,2024-11-27,4908,EUR,paid,NL
INV02842,C03394,2024-11-02,2024-12-02,,626,EUR,overdue,NL
INV02843,C03560,2024-11-13,2024-12-13,2024-12-01,7442,EUR,paid,NL
INV02844,C03565,2024-11-26,2024-12-26,,6028,EUR,overdue,NL
INV02845,C03186,2024-11-19,2024-12-19,2024-11-30,6359,EUR,paid,NL
INV02846,C03807,2024-11-01,2024-12-01,2024-11-29,5382,EUR,paid,NL
INV02847,C03681,2024-11-02,2024-12-02,2024-12-20,5921,EUR,paid_late,NL
INV02848,C03480,2024-11-16,2024-12-16,,5652,EUR,overdue,NL
INV02849,C03628,2024-11-11,2024-12-11,2024-11-29,3549,EUR,paid,NL
INV02850,C03448,2024-11-03,2024-12-03,2024-12-20,1891,EUR,paid_late,NL
INV02851,C03396,2024-11-18,2024-12-18,2024-11-27,1981,EUR,paid,NL
INV02852,C03408,2024-11-09,2024-12-09,2024-12-29,7126,EUR,paid_late,NL
INV02853,C03413,2024-11-01,2024-12-01,2024-11-28,4288,EUR,paid,NL
INV02854,C03350,2024-11-03,2024-12-03,2024-11-17,4375,EUR,paid,NL
INV02855,C03182,2024-11-05,2024-12-05,2024-12-03,3241,EUR,paid,NL
INV02856,C03346,2024-11-03,2024-12-03,2024-12-01,5343,EUR,paid,NL
INV02857,C03697,2024-12-24,2025-01-23,,3826,EUR,overdue,NL
INV02858,C03264,2024-12-05,2025-01-04,2024-12-21,7273,EUR,paid,NL
INV02859,C03663,2024-12-07,2025-01-06,2025-02-07,1568,EUR,paid_late,NL
INV02860,C03858,2024-12-16,2025-01-15,2025-01-02,5325,EUR,paid,NL
INV02861,C03527,2024-12-01,2024-12-31,2025-01-25,3328,EUR,paid_late,NL
INV02862,C03689,2024-12-20,2025-01-19,2024-12-25,2708,EUR,paid,NL
INV02863,C03713,2024-12-22,2025-01-21,,2090,EUR,overdue,NL
INV02864,C03397,2024-12-04,2025-01-03,2024-12-09,7415,EUR,paid,NL
INV02865,C03483,2024-12-09,2025-01-08,,3757,EUR,overdue,NL
INV02866,C03445,2024-12-20,2025-01-19,,2164,EUR,overdue,NL
INV02867,C03609,2024-12-02,2025-01-01,,2711,EUR,overdue,NL
INV02868,C03848,2024-12-20,2025-01-19,2025-01-10,6039,EUR,paid,NL
INV02869,C03230,2024-12-06,2025-01-05,,5361,EUR,overdue,NL
INV02870,C03653,2024-12-28,2025-01-27,,6743,EUR,overdue,NL
INV02871,C03695,2024-12-21,2025-01-20,2025-01-07,1009,EUR,paid,NL
INV02872,C03679,2024-12-05,2025-01-04,2024-12-24,4505,EUR,paid,NL
